Time [s],Force sensor Rx,Stepper PUL
0.380228125,0,1
0.380236500,1,1
0.380271500,0,1
0.380305875,1,1
0.380314875,0,1
0.380331875,1,1
0.380358125,0,1
0.380366500,1,1
0.380375500,0,1
0.380383875,1,1
0.380444875,0,1
0.380453125,1,1
0.380462250,0,1
0.380467250,0,0
0.380470500,1,0
0.380479500,0,0
0.380505125,1,0
0.380531500,0,0
0.380539875,1,0
0.380548875,0,0
0.380565875,1,0
0.380574875,0,0
0.380583250,1,0
0.380592250,0,0
0.380609250,1,0
0.380618250,0,0
0.380626500,1,0
0.380635625,0,0
0.380643875,1,0
0.380652875,0,0
0.380678500,1,0
0.380704875,0,0
0.380713250,1,0
0.380791625,0,0
0.380799875,1,0
0.380808875,0,0
0.380825875,1,0
0.380834875,0,0
0.380851875,1,0
0.380878250,0,0
0.380886625,1,0
0.380913000,0,0
0.380955875,1,0
0.380965000,0,0
0.380973250,1,0
0.380991000,0,0
0.380999250,1,0
0.381008250,0,0
0.381025250,1,0
0.381051625,0,0
0.381068625,1,0
0.381077625,0,0
0.381094625,1,0
0.381121000,0,0
0.381129250,1,0
0.381138375,0,0
0.381172625,1,0
0.381181625,0,0
0.381198625,1,0
0.381225000,0,0
0.381242000,1,0
0.381268375,0,0
0.381276625,1,0
0.381311625,0,0
0.381337250,1,0
0.381355000,0,0
0.381372000,1,0
0.381398375,0,0
0.381406625,1,0
0.381415625,0,0
0.381432625,1,0
0.381459000,0,0
0.381467250,1,1
0.381485000,0,1
0.381493375,1,1
0.381511000,0,1
0.381519375,1,1
0.381528375,0,1
0.381545375,1,1
0.381571750,0,1
0.381580000,1,1
0.381589000,0,1
0.381597375,1,1
0.381632375,0,1
0.381640750,1,1
0.381658375,0,1
0.381666750,1,1
0.381701750,0,1
0.381710000,1,1
0.381719125,0,1
0.381736000,1,1
0.382467625,1,0
0.383467625,1,1
0.384481125,1,0
0.385468000,1,1
0.386468250,1,0
0.387468250,1,1
0.388468500,1,0
0.389478875,1,1
0.390101000,0,1
0.390109250,1,1
0.390187625,0,1
0.390196000,1,1
0.390205000,0,1
0.390222000,1,1
0.390231000,0,1
0.390239250,1,1
0.390274375,0,1
0.390308625,1,1
0.390317625,0,1
0.390334625,1,1
0.390361000,0,1
0.390369250,1,1
0.390378375,0,1
0.390386625,1,1
0.390447625,0,1
0.390456000,1,1
0.390465000,0,1
0.390469000,0,0
0.390473375,1,0
0.390482375,0,0
0.390508000,1,0
0.390534375,0,0
0.390542625,1,0
0.390551750,0,0
0.390568625,1,0
0.390577750,0,0
0.390586000,1,0
0.390595000,0,0
0.390612000,1,0
0.390621000,0,0
0.390629375,1,0
0.390638375,0,0
0.390646625,1,0
0.390655750,0,0
0.390681375,1,0
0.390707750,0,0
0.390716000,1,0
0.390794375,0,0
0.390802750,1,0
0.390811750,0,0
0.390828750,1,0
0.390837750,0,0
0.390854750,1,0
0.390881125,0,0
0.390889375,1,0
0.390915750,0,0
0.390958750,1,0
0.390967750,0,0
0.390976000,1,0
0.390993750,0,0
0.391002125,1,0
0.391011125,0,0
0.391028000,1,0
0.391054500,0,0
0.391071375,1,0
0.391080500,0,0
0.391097375,1,0
0.391123750,0,0
0.391132125,1,0
0.391141125,0,0
0.391175375,1,0
0.391184500,0,0
0.391201375,1,0
0.391227750,0,0
0.391236125,1,0
0.391271125,0,0
0.391279500,1,0
0.391314500,0,0
0.391340125,1,0
0.391357875,0,0
0.391374750,1,0
0.391401125,0,0
0.391409500,1,0
0.391418500,0,0
0.391435500,1,0
0.391461875,0,0
0.391469000,0,1
0.391470125,1,1
0.391487875,0,1
0.391496125,1,1
0.391513875,0,1
0.391522125,1,1
0.391531125,0,1
0.391548125,1,1
0.391574500,0,1
0.391582875,1,1
0.391591875,0,1
0.391600125,1,1
0.391635250,0,1
0.391643500,1,1
0.391661125,0,1
0.391704125,1,1
0.391721875,0,1
0.391738875,1,1
0.392469375,1,0
0.393469250,1,1
0.394482750,1,0
0.395469625,1,1
0.396469875,1,0
0.397470000,1,1
0.398470250,1,0
0.399470250,1,1
0.400311750,0,1
0.400320125,1,1
0.400398500,0,1
0.400406750,1,1
0.400415875,0,1
0.400432750,1,1
0.400441875,0,1
0.400450125,1,1
0.400470500,1,0
0.400485125,0,0
0.400519500,1,0
0.400528500,0,0
0.400545500,1,0
0.400571875,0,0
0.400580125,1,0
0.400589125,0,0
0.400597500,1,0
0.400658500,0,0
0.400666875,1,0
0.400675875,0,0
0.400684125,1,0
0.400693250,0,0
0.400718875,1,0
0.400745250,0,0
0.400753500,1,0
0.400762500,0,0
0.400779500,1,0
0.400788500,0,0
0.400796875,1,0
0.400805875,0,0
0.400822875,1,0
0.400831875,0,0
0.400840250,1,0
0.400849250,0,0
0.400857500,1,0
0.400866500,0,0
0.400892250,1,0
0.400918625,0,0
0.400926875,1,0
0.401005250,0,0
0.401013500,1,0
0.401022625,0,0
0.401039500,1,0
0.401048625,0,0
0.401065500,1,0
0.401091875,0,0
0.401100250,1,0
0.401126625,0,0
0.401169625,1,0
0.401178625,0,0
0.401186875,1,0
0.401204625,0,0
0.401212875,1,0
0.401222000,0,0
0.401238875,1,0
0.401265250,0,0
0.401282250,1,0
0.401291250,0,0
0.401308250,1,0
0.401334625,0,0
0.401342875,1,0
0.401352000,0,0
0.401386250,1,0
0.401395250,0,0
0.401412250,1,0
0.401438625,0,0
0.401447000,1,0
0.401470625,1,1
0.401482000,0,1
0.401490250,1,1
0.401525375,0,1
0.401551000,1,1
0.401568625,0,1
0.401585625,1,1
0.401612000,0,1
0.401620250,1,1
0.401629375,0,1
0.401646250,1,1
0.401672625,0,1
0.401681000,1,1
0.401698625,0,1
0.401707000,1,1
0.401724625,0,1
0.401733000,1,1
0.401742000,0,1
0.401759000,1,1
0.401785375,0,1
0.401793625,1,1
0.401802750,0,1
0.401811000,1,1
0.401846000,0,1
0.401854375,1,1
0.401872000,0,1
0.401915000,1,1
0.401932750,0,1
0.401949625,1,1
0.402471000,1,0
0.403471000,1,1
0.404484500,1,0
0.405471250,1,1
0.406471500,1,0
0.407471625,1,1
0.408471875,1,0
0.409472000,1,1
0.410115250,0,1
0.410123500,1,1
0.410201875,0,1
0.410210250,1,1
0.410219250,0,1
0.410236250,1,1
0.410245250,0,1
0.410253625,1,1
0.410288625,0,1
0.410322875,1,1
0.410332000,0,1
0.410348875,1,1
0.410375250,0,1
0.410383625,1,1
0.410392625,0,1
0.410401000,1,1
0.410462000,0,1
0.410470250,1,1
0.410472250,1,0
0.410479375,0,0
0.410487625,1,0
0.410496625,0,0
0.410522250,1,0
0.410548625,0,0
0.410557000,1,0
0.410566000,0,0
0.410583000,1,0
0.410592000,0,0
0.410600250,1,0
0.410609375,0,0
0.410626250,1,0
0.410635375,0,0
0.410643625,1,0
0.410652625,0,0
0.410661000,1,0
0.410670000,0,0
0.410695625,1,0
0.410722000,0,0
0.410730375,1,0
0.410808750,0,0
0.410817000,1,0
0.410826000,0,0
0.410843000,1,0
0.410852000,0,0
0.410869000,1,0
0.410895375,0,0
0.410903625,1,0
0.410930000,0,0
0.410973000,1,0
0.410982000,0,0
0.410990375,1,0
0.411008000,0,0
0.411016375,1,0
0.411025375,0,0
0.411042375,1,0
0.411068750,0,0
0.411085750,1,0
0.411094750,0,0
0.411111750,1,0
0.411138125,0,0
0.411146375,1,0
0.411155375,0,0
0.411189750,1,0
0.411198750,0,0
0.411215750,1,0
0.411242125,0,0
0.411250375,1,0
0.411285375,0,0
0.411293750,1,0
0.411328750,0,0
0.411354375,1,0
0.411372125,0,0
0.411389125,1,0
0.411415500,0,0
0.411423750,1,0
0.411432750,0,0
0.411449750,1,0
0.411476125,0,0
0.411484375,1,0
0.411502125,0,0
0.411510375,1,0
0.411528125,0,0
0.411536375,1,0
0.411545500,0,0
0.411562375,1,0
0.411588750,0,0
0.411597125,1,0
0.411606125,0,0
0.411614500,1,0
0.411649500,0,0
0.411657750,1,0
0.411675500,0,0
0.411718500,1,0
0.411736125,0,0
0.411753125,1,0
0.411937375,1,1
0.412520500,1,0
0.413472750,1,1
0.414486125,1,0
0.415473000,1,1
0.416473250,1,0
0.417473250,1,1
0.418473500,1,0
0.419473625,1,1
0.420109375,0,1
0.420117750,1,1
0.420196000,0,1
0.420204375,1,1
0.420213375,0,1
0.420230375,1,1
0.420239375,0,1
0.420247750,1,1
0.420282750,0,1
0.420317125,1,1
0.420326125,0,1
0.420343125,1,1
0.420369375,0,1
0.420386375,1,1
0.420456125,0,1
0.420464375,1,1
0.420473500,0,1
0.420473875,0,0
0.420481750,1,0
0.420490750,0,0
0.420516375,1,0
0.420542750,0,0
0.420551125,1,0
0.420560125,0,0
0.420577125,1,0
0.420586125,0,0
0.420594500,1,0
0.420603500,0,0
0.420620500,1,0
0.420629500,0,0
0.420637750,1,0
0.420646875,0,0
0.420655125,1,0
0.420664125,0,0
0.420689750,1,0
0.420716125,0,0
0.420724500,1,0
0.420802875,0,0
0.420811125,1,0
0.420820125,0,0
0.420837125,1,0
0.420846125,0,0
0.420863125,1,0
0.420889500,0,0
0.420897875,1,0
0.420924125,0,0
0.420967125,1,0
0.420976250,0,0
0.420984500,1,0
0.421002250,0,0
0.421010500,1,0
0.421019500,0,0
0.421036500,1,0
0.421062875,0,0
0.421079875,1,0
0.421088875,0,0
0.421105875,1,0
0.421132250,0,0
0.421140500,1,0
0.421149500,0,0
0.421183875,1,0
0.421192875,0,0
0.421209875,1,0
0.421236250,0,0
0.421244500,1,0
0.421279500,0,0
0.421287875,1,0
0.421322875,0,0
0.421348500,1,0
0.421366250,0,0
0.421383250,1,0
0.421409625,0,0
0.421417875,1,0
0.421426875,0,0
0.421443875,1,0
0.421470250,0,0
0.421478625,1,0
0.421496250,0,0
0.421504625,1,0
0.421522250,0,0
0.421530625,1,0
0.421539625,0,0
0.421556625,1,0
0.421583000,0,0
0.421591250,1,0
0.421600250,0,0
0.421608625,1,0
0.421643625,0,0
0.421651875,1,0
0.421669625,0,0
0.421677875,1,0
0.421687000,0,0
0.421712625,1,0
0.421730250,0,0
0.421747250,1,0
0.422474250,1,1
0.424549500,1,0
0.426474625,1,1
0.428475000,1,0
0.430120875,0,0
0.430129125,1,0
0.430207500,0,0
0.430215875,1,0
0.430224875,0,0
0.430241875,1,0
0.430250875,0,0
0.430259250,1,0
0.430294250,0,0
0.430328500,1,0
0.430337625,0,0
0.430354500,1,0
0.430380875,0,0
0.430397875,1,0
0.430467500,0,0
0.430475250,0,1
0.430475875,1,1
0.430484875,0,1
0.430493250,1,1
0.430502250,0,1
0.430527875,1,1
0.430554250,0,1
0.430562625,1,1
0.430571625,0,1
0.430588625,1,1
0.430597625,0,1
0.430605875,1,1
0.430615000,0,1
0.430631875,1,1
0.430641000,0,1
0.430649250,1,1
0.430658250,0,1
0.430666625,1,1
0.430675625,0,1
0.430701250,1,1
0.430727625,0,1
0.430736000,1,1
0.430814250,0,1
0.430822625,1,1
0.430831625,0,1
0.430848625,1,1
0.430857625,0,1
0.430874625,1,1
0.430901000,0,1
0.430909250,1,1
0.430935625,0,1
0.430978625,1,1
0.430987625,0,1
0.430996000,1,1
0.431013625,0,1
0.431022000,1,1
0.431031000,0,1
0.431048000,1,1
0.431074375,0,1
0.431091375,1,1
0.431100375,0,1
0.431117375,1,1
0.431143625,0,1
0.431152000,1,1
0.431161000,0,1
0.431195375,1,1
0.431204375,0,1
0.431221375,1,1
0.431247750,0,1
0.431256000,1,1
0.431291000,0,1
0.431299375,1,1
0.431334375,0,1
0.431360000,1,1
0.431377750,0,1
0.431394750,1,1
0.431421125,0,1
0.431429375,1,1
0.431438375,0,1
0.431455375,1,1
0.431481750,0,1
0.431490000,1,1
0.431507750,0,1
0.431516000,1,1
0.431533750,0,1
0.431542000,1,1
0.431551125,0,1
0.431568125,1,1
0.431594375,0,1
0.431602750,1,1
0.431611750,0,1
0.431620125,1,1
0.431655125,0,1
0.431663375,1,1
0.431681125,0,1
0.431689375,1,1
0.431698500,0,1
0.431724125,1,1
0.431741750,0,1
0.431758750,1,1
0.432476000,1,0
0.434489125,1,1
0.436476375,1,0
0.438476875,1,1
0.440115000,0,1
0.440123375,1,1
0.440201625,0,1
0.440210000,1,1
0.440219000,0,1
0.440236000,1,1
0.440245000,0,1
0.440253375,1,1
0.440288375,0,1
0.440322750,1,1
0.440331750,0,1
0.440348750,1,1
0.440375000,0,1
0.440392000,1,1
0.440461750,0,1
0.440470000,1,1
0.440477000,1,0
0.440479125,0,0
0.440487375,1,0
0.440496375,0,0
0.440522000,1,0
0.440548375,0,0
0.440556750,1,0
0.440565750,0,0
0.440582750,1,0
0.440591750,0,0
0.440600125,1,0
0.440609125,0,0
0.440626125,1,0
0.440635125,0,0
0.440643375,1,0
0.440652375,0,0
0.440660750,1,0
0.440669750,0,0
0.440695375,1,0
0.440721750,0,0
0.440730125,1,0
0.440808375,0,0
0.440816750,1,0
0.440825750,0,0
0.440842750,1,0
0.440851750,0,0
0.440868750,1,0
0.440895125,0,0
0.440903500,1,0
0.440929750,0,0
0.440972750,1,0
0.440981875,0,0
0.440990125,1,0
0.441007875,0,0
0.441016125,1,0
0.441025125,0,0
0.441042125,1,0
0.441068500,0,0
0.441076750,1,0
0.441085875,0,0
0.441111500,1,0
0.441137875,0,0
0.441146125,1,0
0.441155125,0,0
0.441189500,1,0
0.441198500,0,0
0.441215500,1,0
0.441241875,0,0
0.441250125,1,0
0.441285125,0,0
0.441293500,1,0
0.441328500,0,0
0.441354125,1,0
0.441371875,0,0
0.441388875,1,0
0.441415250,0,0
0.441432125,1,0
0.441441250,0,0
0.441449500,1,0
0.441475875,0,0
0.441484250,1,0
0.441501875,0,0
0.441510250,1,0
0.441527875,0,0
0.441536250,1,0
0.441545250,0,0
0.441562250,1,0
0.441588625,0,0
0.441596875,1,0
0.441605875,0,0
0.441614250,1,0
0.441649250,0,0
0.441657500,1,0
0.441675250,0,0
0.441683500,1,0
0.441692625,0,0
0.441718250,1,0
0.441735875,0,0
0.441752875,1,0
0.442477625,1,1
0.444490875,1,0
0.446477875,1,1
0.448478375,1,0
0.450325875,0,0
0.450334125,1,0
0.450412500,0,0
0.450420875,1,0
0.450429875,0,0
0.450446875,1,0
0.450455875,0,0
0.450464250,1,0
0.450478875,1,1
0.450499250,0,1
0.450533500,1,1
0.450542500,0,1
0.450559500,1,1
0.450585875,0,1
0.450602875,1,1
0.450672625,0,1
0.450680875,1,1
0.450689875,0,1
0.450698250,1,1
0.450707250,0,1
0.450732875,1,1
0.450759250,0,1
0.450776250,1,1
0.450785250,0,1
0.450793625,1,1
0.450802625,0,1
0.450810875,1,1
0.450819875,0,1
0.450836875,1,1
0.450846000,0,1
0.450854250,1,1
0.450863250,0,1
0.450871625,1,1
0.450880625,0,1
0.450906250,1,1
0.450932625,0,1
0.450940875,1,1
0.451019250,0,1
0.451027625,1,1
0.451036625,0,1
0.451053625,1,1
0.451062625,0,1
0.451079625,1,1
0.451106000,0,1
0.451114250,1,1
0.451140625,0,1
0.451183625,1,1
0.451192625,0,1
0.451201000,1,1
0.451218625,0,1
0.451227000,1,1
0.451236000,0,1
0.451253000,1,1
0.451279375,0,1
0.451287625,1,1
0.451296625,0,1
0.451322250,1,1
0.451348625,0,1
0.451357000,1,1
0.451366000,0,1
0.451400375,1,1
0.451409375,0,1
0.451426375,1,1
0.451452750,0,1
0.451495625,1,1
0.451539375,0,1
0.451565000,1,1
0.451582750,0,1
0.451599625,1,1
0.451626000,0,1
0.451643000,1,1
0.451652000,0,1
0.451660375,1,1
0.451686750,0,1
0.451695000,1,1
0.451712750,0,1
0.451721000,1,1
0.451738750,0,1
0.451747000,1,1
0.451756125,0,1
0.451773000,1,1
0.451799375,0,1
0.451816375,1,1
0.451860125,0,1
0.451868375,1,1
0.451886125,0,1
0.451911750,1,1
0.451920750,0,1
0.451929125,1,1
0.451946750,0,1
0.451963750,1,1
0.452839875,1,0
0.454492500,1,1
0.456479625,1,0
0.458479875,1,1
0.460129250,0,1
0.460137625,1,1
0.460216000,0,1
0.460224250,1,1
0.460233375,0,1
0.460250250,1,1
0.460259375,0,1
0.460267625,1,1
0.460302625,0,1
0.460337000,1,1
0.460346000,0,1
0.460363000,1,1
0.460389375,0,1
0.460406375,1,1
0.460476000,0,1
0.460480375,0,0
0.460484375,1,0
0.460493375,0,0
0.460501625,1,0
0.460510750,0,0
0.460536375,1,0
0.460562750,0,0
0.460579750,1,0
0.460588750,0,0
0.460597000,1,0
0.460606000,0,0
0.460614375,1,0
0.460623375,0,0
0.460640375,1,0
0.460649375,0,0
0.460657750,1,0
0.460666750,0,0
0.460675000,1,0
0.460684125,0,0
0.460709750,1,0
0.460736125,0,0
0.460744375,1,0
0.460822750,0,0
0.460831000,1,0
0.460840125,0,0
0.460857000,1,0
0.460866125,0,0
0.460883000,1,0
0.460909375,0,0
0.460917750,1,0
0.460944125,0,0
0.460987125,1,0
0.460996125,0,0
0.461004375,1,0
0.461022125,0,0
0.461030375,1,0
0.461039500,0,0
0.461056375,1,0
0.461082750,0,0
0.461091125,1,0
0.461100125,0,0
0.461125750,1,0
0.461152125,0,0
0.461160375,1,0
0.461169500,0,0
0.461203750,1,0
0.461212750,0,0
0.461229750,1,0
0.461256125,0,0
0.461299125,1,0
0.461342875,0,0
0.461368500,1,0
0.461386125,0,0
0.461403125,1,0
0.461429500,0,0
0.461446500,1,0
0.461455500,0,0
0.461463875,1,0
0.461490125,0,0
0.461498500,1,0
0.461516125,0,0
0.461524500,1,0
0.461542125,0,0
0.461550500,1,0
0.461559500,0,0
0.461576500,1,0
0.461602875,0,0
0.461619875,1,0
0.461663500,0,0
0.461671875,1,0
0.461689500,0,0
0.461715125,1,0
0.461724125,0,0
0.461732500,1,0
0.461750250,0,0
0.461767250,1,0
0.462480875,1,1
0.464494250,1,0
0.466481250,1,1
0.468481625,1,0
0.470123500,0,0
0.470131750,1,0
0.470210125,0,0
0.470218500,1,0
0.470227500,0,0
0.470244500,1,0
0.470253500,0,0
0.470261750,1,0
0.470296750,0,0
0.470331125,1,0
0.470340125,0,0
0.470357125,1,0
0.470383500,0,0
0.470400500,1,0
0.470470125,0,0
0.470478500,1,0
0.470481875,1,1
0.470487500,0,1
0.470495875,1,1
0.470504875,0,1
0.470530500,1,1
0.470556875,0,1
0.470573875,1,1
0.470582875,0,1
0.470591125,1,1
0.470600250,0,1
0.470608500,1,1
0.470617500,0,1
0.470634500,1,1
0.470643500,0,1
0.470651875,1,1
0.470660875,0,1
0.470669125,1,1
0.470678250,0,1
0.470703875,1,1
0.470730250,0,1
0.470738500,1,1
0.470816875,0,1
0.470825250,1,1
0.470834250,0,1
0.470851250,1,1
0.470860250,0,1
0.470877250,1,1
0.470903625,0,1
0.470911875,1,1
0.470938250,0,1
0.470981250,1,1
0.470990250,0,1
0.470998500,1,1
0.471016250,0,1
0.471024500,1,1
0.471033625,0,1
0.471050500,1,1
0.471076875,0,1
0.471085250,1,1
0.471094250,0,1
0.471119875,1,1
0.471146250,0,1
0.471154625,1,1
0.471163625,0,1
0.471197875,1,1
0.471207000,0,1
0.471223875,1,1
0.471250250,0,1
0.471258625,1,1
0.471293625,0,1
0.471301875,1,1
0.471337000,0,1
0.471362625,1,1
0.471380250,0,1
0.471397250,1,1
0.471423625,0,1
0.471440625,1,1
0.471449625,0,1
0.471458000,1,1
0.471484375,0,1
0.471492625,1,1
0.471510375,0,1
0.471518625,1,1
0.471536375,0,1
0.471544625,1,1
0.471553625,0,1
0.471570625,1,1
0.471597000,0,1
0.471614000,1,1
0.471657625,0,1
0.471666000,1,1
0.471683625,0,1
0.471692000,1,1
0.471709625,0,1
0.471726625,1,1
0.471744375,0,1
0.471761375,1,1
0.472482750,1,0
0.474495750,1,1
0.476483375,1,0
0.478483250,1,1
0.480143625,0,1
0.480151875,1,1
0.480230250,0,1
0.480238625,1,1
0.480247625,0,1
0.480264625,1,1
0.480273625,0,1
0.480281875,1,1
0.480317000,0,1
0.480351250,1,1
0.480360250,0,1
0.480377250,1,1
0.480403625,0,1
0.480420625,1,1
0.480483625,1,0
0.480490375,0,0
0.480498625,1,0
0.480507625,0,0
0.480516000,1,0
0.480525000,0,0
0.480550625,1,0
0.480577000,0,0
0.480594000,1,0
0.480603000,0,0
0.480611250,1,0
0.480620375,0,0
0.480628625,1,0
0.480637625,0,0
0.480654625,1,0
0.480663625,0,0
0.480672000,1,0
0.480681000,0,0
0.480689375,1,0
0.480698375,0,0
0.480724000,1,0
0.480750375,0,0
0.480758625,1,0
0.480837000,0,0
0.480845375,1,0
0.480854375,0,0
0.480871375,1,0
0.480880375,0,0
0.480897375,1,0
0.480923750,0,0
0.480932000,1,0
0.480958375,0,0
0.481001375,1,0
0.481010375,0,0
0.481018750,1,0
0.481036375,0,0
0.481044750,1,0
0.481053750,0,0
0.481070750,1,0
0.481097125,0,0
0.481105375,1,0
0.481114375,0,0
0.481140000,1,0
0.481166375,0,0
0.481174750,1,0
0.481183750,0,0
0.481218000,1,0
0.481227125,0,0
0.481244125,1,0
0.481270375,0,0
0.481278750,1,0
0.481313750,0,0
0.481322125,1,0
0.481357125,0,0
0.481382750,1,0
0.481400500,0,0
0.481417375,1,0
0.481443750,0,0
0.481460750,1,0
0.481469750,0,0
0.481478125,1,0
0.481504500,0,0
0.481512750,1,0
0.481530500,0,0
0.481538750,1,0
0.481556500,0,0
0.481564750,1,0
0.481573875,0,0
0.481590750,1,0
0.481617125,0,0
0.481634125,1,0
0.481677875,0,0
0.481686125,1,0
0.481703875,0,0
0.481712125,1,0
0.481729875,0,0
0.481746750,1,0
0.481764500,0,0
0.481781500,1,0
0.483484125,1,1
0.486484625,1,0
0.489485125,1,1
0.490129125,0,1
0.490137375,1,1
0.490215750,0,1
0.490224125,1,1
0.490233125,0,1
0.490250000,1,1
0.490259125,0,1
0.490267375,1,1
0.490302375,0,1
0.490336750,1,1
0.490345750,0,1
0.490362750,1,1
0.490389125,0,1
0.490406125,1,1
0.490475750,0,1
0.490484125,1,1
0.490493125,0,1
0.490501375,1,1
0.490510500,0,1
0.490536125,1,1
0.490562500,0,1
0.490579500,1,1
0.490588500,0,1
0.490596750,1,1
0.490605875,0,1
0.490614125,1,1
0.490623125,0,1
0.490640125,1,1
0.490649125,0,1
0.490657500,1,1
0.490666500,0,1
0.490674750,1,1
0.490683875,0,1
0.490709500,1,1
0.490735875,0,1
0.490744125,1,1
0.490822500,0,1
0.490830750,1,1
0.490839875,0,1
0.490856875,1,1
0.490865875,0,1
0.490882875,1,1
0.490909250,0,1
0.490917500,1,1
0.490943875,0,1
0.490986875,1,1
0.490995875,0,1
0.491004125,1,1
0.491021875,0,1
0.491030250,1,1
0.491039250,0,1
0.491056125,1,1
0.491082500,0,1
0.491090875,1,1
0.491099875,0,1
0.491125500,1,1
0.491151875,0,1
0.491160250,1,1
0.491169250,0,1
0.491203500,1,1
0.491212625,0,1
0.491229500,1,1
0.491255875,0,1
0.491264250,1,1
0.491299250,0,1
0.491307500,1,1
0.491342625,0,1
0.491368250,1,1
0.491385875,0,1
0.491402875,1,1
0.491429250,0,1
0.491446250,1,1
0.491455250,0,1
0.491463625,1,1
0.491490000,0,1
0.491498250,1,1
0.491516000,0,1
0.491524250,1,1
0.491541875,0,1
0.491550250,1,1
0.491559250,0,1
0.491576250,1,1
0.491602625,0,1
0.491619625,1,1
0.491663250,0,1
0.491671625,1,1
0.491689250,0,1
0.491697625,1,1
0.491715250,0,1
0.491732250,1,1
0.491750000,0,1
0.491767000,1,1
0.492486000,1,0
0.495486375,1,1
0.498486750,1,0
0.500331250,0,0
0.500339500,1,0
0.500417875,0,0
0.500426250,1,0
0.500435250,0,0
0.500452250,1,0
0.500461250,0,0
0.500469625,1,0
0.500504625,0,0
0.500538875,1,0
0.500548000,0,0
0.500564875,1,0
0.500591250,0,0
0.500599625,1,0
0.500608625,0,0
0.500616875,1,0
0.500678000,0,0
0.500686250,1,0
0.500695250,0,0
0.500703625,1,0
0.500712625,0,0
0.500738250,1,0
0.500764625,0,0
0.500781625,1,0
0.500790625,0,0
0.500799000,1,0
0.500808000,0,0
0.500816250,1,0
0.500825375,0,0
0.500842250,1,0
0.500851375,0,0
0.500859625,1,0
0.500868625,0,0
0.500877000,1,0
0.500886000,0,0
0.500911625,1,0
0.500938000,0,0
0.500946375,1,0
0.501024625,0,0
0.501033000,1,0
0.501042000,0,0
0.501059000,1,0
0.501068000,0,0
0.501085000,1,0
0.501111375,0,0
0.501119625,1,0
0.501146000,0,0
0.501189000,1,0
0.501198000,0,0
0.501206375,1,0
0.501224000,0,0
0.501232375,1,0
0.501241375,0,0
0.501258375,1,0
0.501284750,0,0
0.501293000,1,0
0.501302125,0,0
0.501327750,1,0
0.501354125,0,0
0.501362375,1,0
0.501371375,0,0
0.501405750,1,0
0.501414750,0,0
0.501431750,1,0
0.501458000,0,0
0.501466375,1,0
0.501487375,1,1
0.501501375,0,1
0.501509750,1,1
0.501544750,0,1
0.501570375,1,1
0.501588125,0,1
0.501605125,1,1
0.501631375,0,1
0.501648375,1,1
0.501657500,0,1
0.501665750,1,1
0.501692125,0,1
0.501700375,1,1
0.501718125,0,1
0.501726375,1,1
0.501744125,0,1
0.501752375,1,1
0.501761500,0,1
0.501778375,1,1
0.501804750,0,1
0.501813125,1,1
0.501865500,0,1
0.501873750,1,1
0.501891500,0,1
0.501899750,1,1
0.501917500,0,1
0.501934500,1,1
0.501952125,0,1
0.501969125,1,1
0.504501000,1,0
0.507488125,1,1
0.510134750,0,1
0.510143000,1,1
0.510221375,0,1
0.510229750,1,1
0.510238750,0,1
0.510255625,1,1
0.510264750,0,1
0.510273000,1,1
0.510308000,0,1
0.510342375,1,1
0.510351375,0,1
0.510368375,1,1
0.510394750,0,1
0.510403000,1,1
0.510412125,0,1
0.510420375,1,1
0.510481375,0,1
0.510488750,0,0
0.510489750,1,0
0.510498750,0,0
0.510507125,1,0
0.510516125,0,0
0.510541750,1,0
0.510568125,0,0
0.510585125,1,0
0.510594125,0,0
0.510602375,1,0
0.510611500,0,0
0.510619750,1,0
0.510628750,0,0
0.510645750,1,0
0.510654750,0,0
0.510663125,1,0
0.510672125,0,0
0.510680375,1,0
0.510689500,0,0
0.510715125,1,0
0.510741375,0,0
0.510749750,1,0
0.510828125,0,0
0.510836500,1,0
0.510845500,0,0
0.510862500,1,0
0.510871500,0,0
0.510888500,1,0
0.510914875,0,0
0.510923125,1,0
0.510949500,0,0
0.510992500,1,0
0.511001500,0,0
0.511009750,1,0
0.511027500,0,0
0.511035750,1,0
0.511044875,0,0
0.511061750,1,0
0.511088125,0,0
0.511096500,1,0
0.511105500,0,0
0.511131125,1,0
0.511157500,0,0
0.511165875,1,0
0.511174875,0,0
0.511209125,1,0
0.511218250,0,0
0.511235125,1,0
0.511261500,0,0
0.511269875,1,0
0.511304875,0,0
0.511313125,1,0
0.511348250,0,0
0.511373875,1,0
0.511391500,0,0
0.511408500,1,0
0.511434875,0,0
0.511443250,1,0
0.511452250,0,0
0.511469250,1,0
0.511495625,0,0
0.511503875,1,0
0.511521500,0,0
0.511529875,1,0
0.511547625,0,0
0.511555875,1,0
0.511564875,0,0
0.511581875,1,0
0.511608250,0,0
0.511616500,1,0
0.511668875,0,0
0.511677250,1,0
0.511694875,0,0
0.511711875,1,0
0.511720875,0,0
0.511737875,1,0
0.511755625,0,0
0.511772625,1,0
0.513601750,1,1
0.516489750,1,0
0.520137500,0,0
0.520145875,1,0
0.520224125,0,0
0.520232500,1,0
0.520241500,0,0
0.520258500,1,0
0.520267500,0,0
0.520275875,1,0
0.520310875,0,0
0.520345125,1,0
0.520354250,0,0
0.520371125,1,0
0.520397500,0,0
0.520405875,1,0
0.520414875,0,0
0.520423250,1,0
0.520484250,0,0
